 52184   3740  10621   7880 DEL NORTE

2001  1 17   22  -14   19   22    5
2001  1 18   18  -13    0    0 9999
2001  1 19   18   -8    0    0 9999
2001  1 20   22   -4    0    0 9999
2001  1 21   29   -8    0    0 9999
2001  1 22   24   -4    0    0 9999
2001  1 23   27    6    7    8    4
2001  1 24   30    7    0    0 9999
2001  1 25   30    6    5    5 9999
2001  1 26   31    2   11   30 9999
2001  1 27   25    2 9998    3 9999
2001  1 28   25   15   29   30 9999
2001  1 29   30   13 9998 9998 9999
2001  1 30   34   -6    0    0    6
2001  1 31   25   -2    0    0 9999
2001  2  1   16   -3    0    0 9999
2001  2  2   21   -7    0    0 9999
2001  2  3   29    2    0    0 9999
2001  2  4   34    5    0    0 9999
2001  2  5   38    4    0    0 9999
2001  2  6   34    5    0    0 9999
2001  2  7   44    7 9998    0 9998
2001  2  8   41   20   22   40    5
2001  2  9   36    4   12   22    6
2001  2 10   25   -6 9998 9998 9999
2001  2 11   27    0 9998    2 9999
2001  2 12   35    0    0    0 9999
2001  2 13   35    2    0    0 9999
2001  2 14   38    7    6   12    4
2001  2 15   32    1    0    0 9999
2001  2 16   26   -1    0    0 9999
2001  2 17   30   -2    0    0 9999
2001  2 18   34   10    0    0 9999
2001  2 19   43   17    0    0 9999
2001  2 20   45   15    0    0 9999
2001  2 21   46   17    0    0 9999
2001  2 22   44   16    0    0    0
2001  2 23   41   16    0    0    0
2001  2 24   43   16 9998 9998    0
2001  2 25   43   11    0    0    0
2001  2 26   38   12    0    0    0
2001  2 27   33   17   21   23    2
2001  2 28   40   17    5    5 9999
2001  3  1   31    6   25   40    4
2001  3  2   31    7    0    0    4
2001  3  3   32   10    0    0    3
2001  3  4   36   13    0    0    1
2001  3  5   39   17    0    0 9999
2001  3  6   43   21    0    0 9999
2001  3  7   49   27 9998    3    0
2001  3  8   35   28   38   13    1
2001  3  9   46   21    0    0 9999
2001  3 10   45   22    0    0 9999
2001  3 11   44   13   15   23    2
2001  3 12   38   13    0    0    1
2001  3 13   46   18    0    0 9999
2001  3 14   45   19    0    0 9999
2001  3 15   48   18 9998 9998    0
2001  3 16   41   18    0    0    0
2001  3 17   44   23 9998    1    0
2001  3 18   34   12   13    6    1
2001  3 19   41   13    0    0 9999
2001  3 20   51   20    0    0 9999
2001  3 21   59   24    0    0    0
2001  3 22   64   29    0    0    0
2001  3 23   56   24    2    0    0
2001  3 24   53   27   64   28    3
2001  3 25   49   26 9998 9998 9999
2001  3 26   56   27    0    0 9999
2001  3 27   53   27    2    0 9999
2001  3 28   47   23    0    0    0
2001  3 29   47   25 9998 9998    0
2001  3 30   47   22 9998 9998    0
2001  3 31   51   21    0    0    0
2001  4  1   56   24    0    0    0
2001  4  2   64   27    0    0    0
2001  4  3   61   28    0    0    0
2001  4  4   60   28    0    0    0
2001  4  5   65   28    0    0    0
2001  4  6   55   32   16    0    0
2001  4  7   46   20    3    0    0
2001  4  8   51   24    0    0    0
2001  4  9   49   21    0    0    0
2001  4 10   55   18    0    0    0
2001  4 11   52   23 9998    0    0
2001  4 12   52   20    0    0    0
2001  4 13   46   15 9998    0    0
2001  4 14   55   16    0    0    0
2001  4 15   56   22    0    0    0
2001  4 16   63   26    0    0    0
2001  4 17   66   23    0    0    0
2001  4 18   67   26    0    0    0
2001  4 19   71   29    0    0    0
2001  4 20   64   36    9    0    0
2001  4 21   55   32    3    0    0
2001  4 22   57   28    0    0    0
2001  4 23   46   23 9998    0    0
2001  4 24   53   24    0    0    0
2001  4 25   61   26    0    0    0
2001  4 26   67   31    0    0    0
2001  4 27   69   31    0    0    0
2001  4 28   69   30    0    0    0
2001  4 29   62   31    0    0    0
2001  4 30   67   28    0    0    0
2001  5  1   71   28    0    0    0
2001  5  2   73   35    0    0    0
2001  5  3   68   34    0    0    0
2001  5  4   59   28   68   61    6
2001  5  5   41   29   81   45    7
2001  5  6   45   29 9999 9999    3
2001  5  7   56   30    0    0 9999
2001  5  8   62   33    0    0 9999
2001  5  9   67   35    0    0 9999
2001  5 10   67   35    0    0    0
2001  5 11   69   37    0    0    0
2001  5 12   71   35    0    0    0
2001  5 13   68   34    0    0    0
2001  5 14   68   41 9998    0    0
2001  5 15   69   43 9998    0    0
2001  5 16   75   42    0    0    0
2001  5 17   72   43 9998    0    0
2001  5 18   72   33 9998    0    0
2001  5 19   71   38    0    0    0
2001  5 20   71   38    1    0    0
2001  5 21   71   35    0    0    0
2001  5 22   60   32    0    0    0
2001  5 23   68   35    0    0    0
2001  5 24   73   35    0    0    0
2001  5 25   72   38    0    0    0
2001  5 26   72   38    0    0    0
2001  5 27   75   38 9998    0    0
2001  5 28   77   40    0    0    0
2001  5 29   75   37    0    0    0
2001  5 30   67   40    0    0    0
2001  5 31   71   32    0    0    0
2001  6  1   74   35    0    0    0
2001  6  2   76   37    0    0    0
2001  6  3   77   46    0    0    0
2001  6  4   72   37    0    0    0
2001  6  5   69   35    0    0    0
2001  6  6   72   36    0    0    0
2001  6  7   77   40    0    0    0
2001  6  8   80   41 9998    0    0
2001  6  9   73   37 9998    0    0
2001  6 10   82   40    0    0    0
2001  6 11   81   40    0    0    0
2001  6 12   81   41    0    0    0
2001  6 13   74   38    0    0    0
2001  6 14   65   28   25    2    0
2001  6 15   57   30    0    0    0
2001  6 16   73   35    0    0    0
2001  6 17   76   38    0    0    0
2001  6 18   80   38    0    0    0
2001  6 19   81   39    0    0    0
2001  6 20   81   39    0    0    0
2001  6 21   77   42 9998    0    0
2001  6 22   77   43    1    0    0
2001  6 23   76   43 9998    0    0
2001  6 24   80   44    0    0    0
2001  6 25   76   44    0    0    0
2001  6 26   78   44 9998    0    0
2001  6 27   72   48   21    0    0
2001  6 28   73   47    0    0    0
2001  6 29   79   48   15    0    0
2001  6 30   79   46    0    0    0
2001  7  1   80   49    0    0    0
2001  7  2   76   49    0    0    0
2001  7  3   78   47 9998    0    0
2001  7  4   82   48    5    0    0
2001  7  5   82   48    0    0    0
2001  7  6   82   48    0    0    0
2001  7  7   83   49    2    0    0
2001  7  8   82   50    1    0    0
2001  7  9   81   49    1    0    0
2001  7 10   80   45   17    0    0
2001  7 11   77   47    2    0    0
2001  7 12   82   45    0    0    0
2001  7 13   78   50    2    0    0
2001  7 14   74   47   40    0    0
2001  7 15   71   45   13    0    0
2001  7 16   72   43    0    0    0
2001  7 17   76   46    0    0    0
2001  7 18   76   45    0    0    0
2001  7 19   78   46    0    0    0
2001  7 20   75   47 9998    0    0
2001  7 21   73   46 9998    0    0
2001  7 22   74   47    1    0    0
2001  7 23   77   48    3    0    0
2001  7 24   77   50   53    0    0
2001  7 25   69   45    6    0    0
2001  7 26   73   48    2    0    0
2001  7 27   74   46    0    0    0
2001  7 28   74   46 9998    0    0
2001  7 29   76   46    0    0    0
2001  7 30   82   47    0    0    0
2001  7 31   74   48   31    0    0
2001  8  1   76   47   10    0    0
2001  8  2   74   47   11    0    0
2001  8  3   75   45    9    0    0
2001  8  4   73   48    0    0    0
2001  8  5   77   49   11    0    0
